frame,time_s,phase,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,board_grasped,tool_grasped,nailing_reference_time_s,nailing_reference_frame,robot_label
290,9.6667,board_handling,-0.4395061728395082,0.1234499314128934,1.4688614540466394,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
291,9.7,board_handling,-0.3812500000000023,0.15031249999999896,1.4656250000000002,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
292,9.7333,board_handling,-0.32716049382716283,0.1752537722908083,1.4626200274348424,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
293,9.7667,board_handling,-0.27770061728395024,0.19806027091906742,1.459872256515775,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
294,9.8,board_handling,-0.23333333333333317,0.21851851851851867,1.4574074074074073,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
295,9.8333,board_handling,-0.19452160493827164,0.23641503772290817,1.4552512002743483,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
296,9.8667,board_handling,-0.16172839506172854,0.25153635116598083,1.453429355281207,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
297,9.9,board_handling,-0.13541666666666696,0.26366898148148143,1.4519675925925926,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
298,9.9333,board_handling,-0.11604938271604981,0.2725994513031549,1.4508916323731138,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
299,9.9667,board_handling,-0.10408950617283974,0.2781142832647462,1.45022719478738,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,place_drywall,board_place,1,80.0,0.0,0,1,0,0.0,-1,AgiBot Genie G2 (official USD)
300,10.0,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
301,10.0333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
302,10.0667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
303,10.1,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
304,10.1333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
305,10.1667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
306,10.2,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
307,10.2333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
308,10.2667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
309,10.3,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
310,10.3333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
311,10.3667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
312,10.4,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
313,10.4333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
314,10.4667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
315,10.5,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
316,10.5333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
317,10.5667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
318,10.6,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
319,10.6333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
320,10.6667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
321,10.7,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
322,10.7333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
323,10.7667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
324,10.8,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
325,10.8333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
326,10.8667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
327,10.9,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
328,10.9333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
329,10.9667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
330,11.0,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
331,11.0333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
332,11.0667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
333,11.1,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
334,11.1333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
335,11.1667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
336,11.2,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
337,11.2333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
338,11.2667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
339,11.3,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
340,11.3333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
341,11.3667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
342,11.4,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
343,11.4333,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
344,11.4667,nailing,-0.1,0.28,1.45,-5.0,-4.0,-2.0,-5.0,-3.84,-2.25,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,-1,none,90.0,-1,align_and_grasp_tool,ready,0,0.0,0.0,0,0,1,0.0,-1,AgiBot Genie G2 (official USD)
345,11.5,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.0,0,AgiBot Genie G2 (official USD)
346,11.5333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.0333,1,AgiBot Genie G2 (official USD)
347,11.5667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.0667,2,AgiBot Genie G2 (official USD)
348,11.6,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.1,3,AgiBot Genie G2 (official USD)
349,11.6333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.1333,4,AgiBot Genie G2 (official USD)
350,11.6667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.1667,5,AgiBot Genie G2 (official USD)
351,11.7,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.2,6,AgiBot Genie G2 (official USD)
352,11.7333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.2333,7,AgiBot Genie G2 (official USD)
353,11.7667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.2667,8,AgiBot Genie G2 (official USD)
354,11.8,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.3,9,AgiBot Genie G2 (official USD)
355,11.8333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.3333,10,AgiBot Genie G2 (official USD)
356,11.8667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.3667,11,AgiBot Genie G2 (official USD)
357,11.9,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.4,12,AgiBot Genie G2 (official USD)
358,11.9333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.4333,13,AgiBot Genie G2 (official USD)
359,11.9667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.4667,14,AgiBot Genie G2 (official USD)
360,12.0,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.5,15,AgiBot Genie G2 (official USD)
361,12.0333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.5333,16,AgiBot Genie G2 (official USD)
362,12.0667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.5667,17,AgiBot Genie G2 (official USD)
363,12.1,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.6,18,AgiBot Genie G2 (official USD)
364,12.1333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.6333,19,AgiBot Genie G2 (official USD)
365,12.1667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.6667,20,AgiBot Genie G2 (official USD)
366,12.2,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,walk_to_fastener,ready,0,0.0,0.0,0,0,1,0.7,21,AgiBot Genie G2 (official USD)
367,12.2333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.7333,22,AgiBot Genie G2 (official USD)
368,12.2667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.7667,23,AgiBot Genie G2 (official USD)
369,12.3,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.8,24,AgiBot Genie G2 (official USD)
370,12.3333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.8333,25,AgiBot Genie G2 (official USD)
371,12.3667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.8667,26,AgiBot Genie G2 (official USD)
372,12.4,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.9,27,AgiBot Genie G2 (official USD)
373,12.4333,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,align_tool,ready,0,0.0,0.0,0,0,1,0.9333,28,AgiBot Genie G2 (official USD)
374,12.4667,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.6182846793552812,1.5895683299039782,-1.1999999999999997,-0.45828467935528117,1.3395683299039782,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,move_to_fastener,working_0,0,0.0,0.25,0,0,1,0.9667,29,AgiBot Genie G2 (official USD)
375,12.5,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.6051446759259259,1.5862615740740742,-1.1999999999999997,-0.4451446759259259,1.3362615740740742,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,lower,90.0,0,move_to_fastener,working_0,0,0.0,0.25,0,0,1,1.0,30,AgiBot Genie G2 (official USD)
